"chunk_id","chunk_type","primary_text","category","price","flower_type","collection_id","url","max_tokens"
"product_0530","product","Bouquet ""Blazing Tenderness"" - Bouquet with gerbera, rose, viburnum, daffodil, hydrangea, and amaranth.","St. Valentine's Day","3200","gerbera / rose / viburnum / daffodil / hydrangea / amaranth","St. Valentine's Day","https://xoflowers.md/bouquet-blazing-tenderness-valentines/","200"
"product_0531","product","Bouquet ""Heart in flowers"" - Bouquet with rose, gerbera, ranunculus, asparagus, and spray rose.","St. Valentine's Day","2500","rose / gerbera / ranunculus / asparagus / rose spray","St. Valentine's Day","https://xoflowers.md/bouquet-heart-in-flowers/","200"
"product_0532","product","Buchet ""Scarlet Inspiration"" - Bouquet with 70cm roses, available in various quantities.","St. Valentine's Day","2100","rose 70cm","St. Valentine's Day","https://xoflowers.md/buchet-scarlet-inspiration-valentines/","200"
"product_0533","product","Bouquet ""Heart"" - Bouquet with spray rose.","St. Valentine's Day","1500","rose spray","St. Valentine's Day","https://xoflowers.md/bouquet-heart-valentines/","200"
"product_0534","product","Bouquet ""The warmth of hearts"" - Bouquet with hydrangea and spray rose.","St. Valentine's Day","4300","hydrangea / rose spray","St. Valentine's Day","https://xoflowers.md/bouquet-the-warmth-of-hearts-valentines/","200"
"product_0535","product","Bouquet ""The brilliance of emotion"" - Bouquet with rose, spray rose, genista, gerbera, orchidea, and freesia.","St. Valentine's Day","2500","rose / rose spray / genista / gerbera / orchidea / fresia","St. Valentine's Day","https://xoflowers.md/bouquet-the-brilliance-of-emotion/","200"
"product_0536","product","Box with flowers ""Exquisite recognition"" - Box with gerbera, rose, orchidea, and tulip.","St. Valentine's Day","3800","gerbera / rose / orchidea / tulip","St. Valentine's Day","https://xoflowers.md/box-with-flowers-exquisite-recognition/","200"
"product_0537","product","Bouquet ""Pink seduction"" - Bouquet with orchidea, chrysanthemum, spray rose, rose, genista, and tulip.","St. Valentine's Day","1400","orchidea / chrizantema / rose spray / rose / genista / tulip","St. Valentine's Day","https://xoflowers.md/bouquet-pink-seduction/","200"
"product_0538","product","Bouquet ""The kiss of spring"" - Bouquet with orchidea, hydrangea, rose, spray rose, and freesia.","St. Valentine's Day","1600","orchidea / hydrangea / rose / rose spray / fresia","St. Valentine's Day","https://xoflowers.md/bouquet-the-kiss-of-spring/","200"
"product_0539","product","Bouquet ""The flame of desire"" - Bouquet with rose, spray rose, eucalyptus, and dianthus.","St. Valentine's Day","1200","rose / rose spray / eucalyptus / dianthus","St. Valentine's Day","https://xoflowers.md/bouquet-the-flame-of-desire/","200"
"product_0540","product","Bouquet ""Silk evening"" - Bouquet with rose, tulip, chrysanthemum, allium, and ruskus.","St. Valentine's Day","1250","rose / tulip / chrizantema / allium / ruskus","St. Valentine's Day","https://xoflowers.md/bouquet-silk-evening/","200"
"product_0541","product","Basket with flowers ""Versal"" - Basket with hydrangea, genista, rose, and spray rose.","St. Valentine's Day","2400","hydrangea / genista / rose / rose spray","St. Valentine's Day","https://xoflowers.md/basket-with-flowers-versal/","200"
"product_0542","product","Bouquet ""Queen"" - Bouquet with Trandafir, mantilla, orchidea, and hydrangea.","St. Valentine's Day","3500","Trandafir / mantilla / orchidea / hydrangea","St. Valentine's Day","https://xoflowers.md/bouquet-queen/","200"
"product_0543","product","Bouquet ""Royal Symphony"" - Bouquet with spray rose, hydrangea, dianthus, and tulip.","St. Valentine's Day","4800","rose spray / hydrangea / dianthus / tulip","St. Valentine's Day","https://xoflowers.md/bouquet-royal-symphony-valentines/","200"
"product_0544","product","Bouquet ""French kiss"" - Bouquet with roses, available in various quantities.","St. Valentine's Day","1450","rose","St. Valentine's Day","https://xoflowers.md/bouquet-french-kiss-valentines/","200"
"product_0545","product","Basket with flowers ""The magnificence of roses"" - Basket with rose and eucalyptus.","St. Valentine's Day","4600","rose / eucalyptus","St. Valentine's Day","https://xoflowers.md/basket-with-flowers-the-magnificence-of-roses-valentines/","200"
"product_0546","product","Box with flowers ""A gentle drop"" - Box with rose and eucalyptus.","St. Valentine's Day","1550","rose / eucalyptus","St. Valentine's Day","https://xoflowers.md/box-with-flowers-a-gentle-drop/","200"
"product_0547","product","Bouquet ""Powdery charm"" - Bouquet with rose, gerbera, and hydrangea.","St. Valentine's Day","1100","rose / gerbera / hydrangea","St. Valentine's Day","https://xoflowers.md/bouquet-powdery-charm-valentines/","200"
"product_0548","product","Bouquet ""The romance of the morning"" - Bouquet with rose and eucalyptus.","St. Valentine's Day","650","rose / eucalyptus","St. Valentine's Day","https://xoflowers.md/bouquet-the-romance-of-the-morning-valentines/","200"
"product_0549","product","Bouquet ""A creamy dream"" - Bouquet with rose and eucalyptus.","St. Valentine's Day","650","rose / eucalyptus","St. Valentine's Day","https://xoflowers.md/bouquet-a-creamy-dream-valentines/","200"
"product_0550","product","Bouquet ""Lavender Caprice"" - Bouquet with hydrangea, rose, and genista.","St. Valentine's Day","1100","hydrangea / rose / genista","St. Valentine's Day","https://xoflowers.md/bouquet-lavender-caprice-valentines/","200"
"product_0551","product","Bouquet ""Pink waltz"" - Bouquet with rose, tulip, chrysanthemum, and ruscus.","St. Valentine's Day","800","rose / tulip / chrizantema / ruscus","St. Valentine's Day","https://xoflowers.md/bouquet-pink-waltz/","200"
"product_0552","product","Bouquet 'Sunny accent' - Bouquet with rose, tulip, chrysanthemum, and ruscus.","St. Valentine's Day","800","rose / tulip / chrysanthemum / ruscus","St. Valentine's Day","https://xoflowers.md/bouquet-sunny-accent/","200"
"product_0553","product","Bouquet 'The glow of fog' - Bouquet with rose, tulip, and chrysanthemum.","St. Valentine's Day","850","rose / tulip / chrysanthemum","St. Valentine's Day","https://xoflowers.md/bouquet-the-glow-of-fog/","200"
"product_0554","product","A basket of roses ""Scarlet Sunset"" - Basket with Roses, available in various quantities.","St. Valentine's Day","2400","Roses","St. Valentine's Day","https://xoflowers.md/a-basket-of-roses-scarlet-sunset-valentines/","200"
"product_0555","product","Flower box ""Meringue"" - Box with Ranunculus, rose, carnation, and hydrangea, available in S and M sizes.","St. Valentine's Day","1600","Ranunculus / rose / carnation / hydrangea","St. Valentine's Day","https://xoflowers.md/flower-box-meringue/","200"
"product_0556","product","Bouquet ""Passion"" - Bouquet with Rose Nina, Rose Pink Expression, carnation, and Rose Julliet, available in S, M, L sizes.","St. Valentine's Day","1350","Rose Nina / Rose Pink Expression / carnation/ Rose Julliet","St. Valentine's Day","https://xoflowers.md/bouquet-passion-valentines/","200"
"product_0557","product","Bouquet ""Delicate Lace"" - Bouquet with Ranunculus, available in various quantities.","St. Valentine's Day","1680","Ranunculus","St. Valentine's Day","https://xoflowers.md/bouquet-delicate-lace-valentines/","200"
"product_0558","product","Bouquet ""Snow Queen"" - Bouquet with Ranunculus and Asparagus.","St. Valentine's Day","1500","Ranunculus / Asparagus","St. Valentine's Day","https://xoflowers.md/bouquet-snow-queen-valentines/","200"
"product_0559","product","Heart ""LOVE IS"" - Heart-shaped arrangement with Gypsophila, available in S, M, L sizes.","St. Valentine's Day","1250","Gypsophila","St. Valentine's Day","https://xoflowers.md/heart-love-is-valentines/","200"
"product_0560","product","Bouquet ""Charm"" - Bouquet with Rose, available in S, M, L sizes.","St. Valentine's Day","1470","Rose","St. Valentine's Day","https://xoflowers.md/bouquet-charm-valentines/","200"
"product_0561","product","Bouquet ""Gentle Light"" - Bouquet with Playa Blanca rose, gerbera, carnation, and spray rose, available in S, M, L sizes.","St. Valentine's Day","1350","Playa Blanca rose / gerbera / carnation / spray rose","St. Valentine's Day","https://xoflowers.md/bouquet-gentle-light-valentines/","200"
"product_0562","product","Bouquet ""Tender Feelings"" - Bouquet with Gerbera, spray rose, rose, and chrysanthemum.","St. Valentine's Day","950","Gerbera / rose spray / rose / chrysanthemum","St. Valentine's Day","https://xoflowers.md/bouquet-tender-feelings-valentines/","200"
"product_0563","product","Bouquet ""Sweety"" - Bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.","St. Valentine's Day","1550","Roses Pink Mondial / Roses spray Aerobic","St. Valentine's Day","https://xoflowers.md/bouquet-sweety-valentines/","200"
"product_0564","product","Box ""White swan"" - Box with Roses Playa Blanca, available in S, M, L sizes.","St. Valentine's Day","1700","Roses Playa Blanca","St. Valentine's Day","https://xoflowers.md/box-white-swan/","200"
"product_0565","product","Flower bouquet ""Sweetheart"" - Bouquet with Gerbera, chrysanthemum, and statice.","St. Valentine's Day","500","Gerbera / chryzantemum / statice","St. Valentine's Day","https://xoflowers.md/flower-bouquet-sweetheart-valentines/","200"
"product_0566","product","Flower bouquet ""Wave of Happiness"" - Bouquet with Ranunculus, gerbera, and chrysanthemum.","St. Valentine's Day","700","Ranunculus / gerbera / chrysanthemum","St. Valentine's Day","https://xoflowers.md/flower-bouquet-wave-of-happiness-valentines/","200"
"product_0567","product","Flower bouquet ""Flowers of love"" - Bouquet with Chrysanthemum, tulip, and spray rose.","St. Valentine's Day","600","Chrysanthemum / tulip / spray rose","St. Valentine's Day","https://xoflowers.md/flower-bouquet-flowers-of-love-valentines/","200"
"product_0568","product","Bouquet ""Sweet Silvia"" - Bouquet with Rose Silvia Pink and Tanacetum.","St. Valentine's Day","1550","Rose Silvia Pink / Tanacetum","St. Valentine's Day","https://xoflowers.md/bouquet-sweet-silvia-valentines/","200"
"product_0569","product","Bouquet of white roses - Bouquet of white roses.","St. Valentine's Day","1200","White roses","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-roses-valentines/","200"
"product_0570","product","Bouquet ""Mirabella"" - Bouquet with red roses.","St. Valentine's Day","1050","Red roses","St. Valentine's Day","https://xoflowers.md/bouquet-mirabella/","200"
"product_0571","product","Bouquet ""Roses Mandala"" - Bouquet with Roses Mandala.","St. Valentine's Day","950","Roses Mandala","St. Valentine's Day","https://xoflowers.md/bouquet-roses-mandala/","200"
"product_0572","product","Basket with roses - Basket with roses, available in S, M, L sizes.","St. Valentine's Day","1900","Rose","St. Valentine's Day","https://xoflowers.md/basket-with-roses-valentines/","200"
"product_0573","product","Bouquet ""Dawn"" - Bouquet with Roses and gerbera.","St. Valentine's Day","1500","Roses / gerbera","St. Valentine's Day","https://xoflowers.md/bouquet-dawn-valentines/","200"
"product_0574","product","Bouquet ""Gentle Autumn"" - Bouquet with Roses, available in S and M sizes.","St. Valentine's Day","1350","Roses","St. Valentine's Day","https://xoflowers.md/bouquet-gentle-autumn-valentines/","200"
"product_0575","product","Bouquet ""Lightness"" - Bouquet with Rose and Tanacetum.","St. Valentine's Day","700","Rose / Tanacetum","St. Valentine's Day","https://xoflowers.md/bouquet-lightness-valentines/","200"
"product_0576","product","Basket with flowers ""A delicate fleur"" - Basket with Roses Mandala.","St. Valentine's Day","2700","Roses Mandala","St. Valentine's Day","https://xoflowers.md/basket-with-flowers-a-delicate-fleur/","200"
"product_0577","product","Monobouquet of Gypsophila - Monobouquet with Gypsophila, available in S, M, L, XL sizes.","St. Valentine's Day","650","Gypsophila","St. Valentine's Day","https://xoflowers.md/monobouquet-of-gypsophila-valentines/","200"
"product_0578","product","Monobouquet of Ecuadorian roses - Monobouquet with Ecuadorian roses and Eucalyptus, available in various quantities.","St. Valentine's Day","1000","Ecuadorian roses / Eucalypt","St. Valentine's Day","https://xoflowers.md/monobouquet-of-ecuadorian-roses-valentines/","200"
"product_0579","product","Bouquet of alstroemeria - Bouquet with Alstroemeria, available in various quantities.","St. Valentine's Day","600","Alstroemeria","St. Valentine's Day","https://xoflowers.md/bouquet-of-alstroemeria-valentines/","200"
"product_0580","product","Bouquet of white alstroemeria - Bouquet with white alstroemeria, available in various quantities.","St. Valentine's Day","750","White alstroemeria","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-alstroemeria-valentines/","200"
"product_0581","product","Roses ""Pink Mondial"" - Bouquet with Roses Pink Mondial, available in various quantities.","St. Valentine's Day","1600","Roses Pink Mondial","St. Valentine's Day","https://xoflowers.md/roses-pink-mondial-valentines/","200"
"product_0582","product","Bouquet ""Love Rising"" - Bouquet with Roses Nina and Roses Pink Mondial, available in various quantities.","St. Valentine's Day","830","Roses Nina/ Roses Pink Mondial","St. Valentine's Day","https://xoflowers.md/bouquet-love-rising-valentines/","200"
"product_0583","product","Monobouquet of colored gypsophila - Monobouquet with colored gypsophila, available in various quantities.","St. Valentine's Day","900","Colored gypsophila","St. Valentine's Day","https://xoflowers.md/monobouquet-of-colored-gypsophila-valentines/","200"
"product_0584","product","Eustoma bouquet - Bouquet with Eustoma, available in various quantities.","St. Valentine's Day","1050","Eustoma","St. Valentine's Day","https://xoflowers.md/eustoma-bouquet-valentines/","200"
"product_0585","product","Hydrangea bouquet - Bouquet with Hydrangea, available in various quantities.","St. Valentine's Day","3700","Hydrangea","St. Valentine's Day","https://xoflowers.md/hydrangea-bouquet-valentines/","200"
"product_0586","product","Bouquet of orchids - Bouquet with Orchid, available in various quantities.","St. Valentine's Day","2050","Orchid","St. Valentine's Day","https://xoflowers.md/bouquet-of-orchids-valentines/","200"
"product_0587","product","Bouquet of tulips - Bouquet with Tulip, available in various quantities.","St. Valentine's Day","500","Tulip","St. Valentine's Day","https://xoflowers.md/bouquet-of-tulips-valentines/","200"
"product_0588","product","Bouquet of pink tulips - Bouquet with pink Tulip, available in various quantities.","St. Valentine's Day","500","Tulip","St. Valentine's Day","https://xoflowers.md/bouquet-of-pink-tulips-valentines/","200"
"product_0589","product","Bouquet of white tulips - Bouquet with white Tulip, available in various quantities.","St. Valentine's Day","500","Tulip","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-tulips-valentines/","200"
"product_0590","product","Bouquet of irises - Bouquet with Iris, available in various quantities.","St. Valentine's Day","500","Iris","St. Valentine's Day","https://xoflowers.md/bouquet-of-irises-valentines/","200"
"product_0591","product","Monobouquet of chrysanthemums - Monobouquet with Chrysanthemum, available in various quantities.","St. Valentine's Day","600","Chrysanthemum","St. Valentine's Day","https://xoflowers.md/monobouquet-of-chrysanthemums-valentines/","200"
"product_0592","product","Mono-bouquet of carnations - Mono-bouquet with Carnation, available in various quantities.","St. Valentine's Day","650","Carnation","St. Valentine's Day","https://xoflowers.md/mono-bouquet-of-carnations-valentines/","200"
"product_0593","product","Monobouquet of gerberas - Monobouquet with Gerbera, available in various quantities.","St. Valentine's Day","950","Gerbera","St. Valentine's Day","https://xoflowers.md/monobouquet-of-gerberas-valentines/","200"
"product_0594","product","Monobouquet of white gerberas - Monobouquet with white Gerbera, available in various quantities.","St. Valentine's Day","950","White gerbera","St. Valentine's Day","https://xoflowers.md/monobouquet-of-white-gerberas-valentines/","200"
"product_0595","product","Monobouquet of white eustoma - Monobouquet with white Eustoma, available in various quantities.","St. Valentine's Day","750","White eustoma","St. Valentine's Day","https://xoflowers.md/monobouquet-of-white-eustoma-valentines/","200"
"product_0596","product","Bouquet of white orchids - Bouquet with white Orchid, available in various quantities.","St. Valentine's Day","1800","Orchid","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-orchids-valentines/","200"
"product_0597","product","A mono-bouquet of red tulips - Mono-bouquet with red Tulip, available in various quantities.","St. Valentine's Day","500","Red tulip","St. Valentine's Day","https://xoflowers.md/a-mono-bouquet-of-red-tulips-valentines/","200"
"product_0598","product","Bouquet ""The promise of love"" - Bouquet with Hydrangea and rose.","St. Valentine's Day","3150","Hydrangea / rose","St. Valentine's Day","https://xoflowers.md/bouquet-the-promise-of-love-valentines-4/","200"
"product_0599","product","Composition in a basket ""Princess of Heart"" - Basket with Roses Mondial and eucalyptus, available in S, M, L sizes.","St. Valentine's Day","2200","Roses Mondial / eucalyptus","St. Valentine's Day","https://xoflowers.md/composition-in-a-basket-princess-of-heart-valentines/","200"
"product_0600","product","Bouquet ""White flowers"" - Bouquet with Hydrangea, chrysanthemum, and tanacetum.","St. Valentine's Day","950","Hydrangea / chrysanthemum / tanacetum","St. Valentine's Day","https://xoflowers.md/bouquet-white-flowers-valentines/","200"
"product_0601","product","Bouquet Chrysanthemum - Bouquet with Chrysanthemum, available in various quantities.","St. Valentine's Day","680","Chrysanthemum","St. Valentine's Day","https://xoflowers.md/bouquet-chrysanthemum-valentines/","200"
"product_0602","product","Bouquet ""For a lady"" - Bouquet with Roses Pink Mondial.","St. Valentine's Day","750","Roses Pink Mondial","St. Valentine's Day","https://xoflowers.md/bouquet-for-a-lady-valentines/","200"
"product_0603","product","Roses ""Pink Mondial"" - Bouquet with Roses Pink Mondial, available in various quantities.","St. Valentine's Day","1600","Roses Pink Mondial","St. Valentine's Day","https://xoflowers.md/roses-pink-mondial-valentines-4/","200"
"product_0604","product","Bouquet ""Ice Roses"" - Bouquet with Roses Playa Blanca.","St. Valentine's Day","1050","Roses Playa Blanca","St. Valentine's Day","https://xoflowers.md/bouquet-ice-roses/","200"
"product_0605","product","Bouquet Roses Playa Blanca - Bouquet with Roses Playa Blanca, available in various quantities.","St. Valentine's Day","900","Roses Playa Blanca","St. Valentine's Day","https://xoflowers.md/bouquet-roses-playa-blanca/","200"
"product_0606","product","Bouquet Red Roses - Bouquet with Red roses.","St. Valentine's Day","640","Roses","St. Valentine's Day","https://xoflowers.md/bouquet-red-roses/","200"
"product_0607","product","Bouquet ""Peppermint dessert"" - Bouquet with Roses and viburnum.","St. Valentine's Day","1200","Roses / viburnum","St. Valentine's Day","https://xoflowers.md/bouquet-peppermint-dessert/","200"
"product_0608","product","Gypsophila Bouquet - Bouquet with Gypsophila, available in various quantities.","St. Valentine's Day","870","Gypsophila","St. Valentine's Day","https://xoflowers.md/gypsophila-bouquet/","200"
"product_0609","product","Bouquet of roses - Bouquet with Roses.","St. Valentine's Day","450","Roses","St. Valentine's Day","https://xoflowers.md/bouquet-of-roses-valentines/","200"
"product_0610","product","A basket with beautiful flowers - Basket with Rose, chrysanthemum, freesia, hydrangea, and eucalyptus, available in S, M, L sizes.","St. Valentine's Day","750","Rose / chrysanthemum / freesia / hydrangea / eucalyptus","St. Valentine's Day","https://xoflowers.md/a-basket-with-beautiful-flowers/","200"
"product_0611","product","Basket with delicate flowers - Basket with Hydrangea, rose, freesia, tulip, and eucalyptus, available in S, M, L sizes.","St. Valentine's Day","750","Hydrangea / rose / freesia / tulip / eucalyptus","St. Valentine's Day","https://xoflowers.md/basket-with-delicate-flowers/","200"
"product_0612","product","Bouquet ""Juli"" - Bouquet with Rose, dianthus, tulip, asparagus, and antirinium.","St. Valentine's Day","1900","Rose / dianthus / tulip / asparagus / antirinium","St. Valentine's Day","https://xoflowers.md/bouquet-juli-valentines/","200"
"product_0613","product","Bouquet ""Instyle"" - Bouquet with Rose, matthiola, and dianthus.","St. Valentine's Day","850","Rose / matthiola / dianthus","St. Valentine's Day","https://xoflowers.md/bouquet-instyle-valentines/","200"
"product_0614","product","Box with hydrangea ""Air marshmallow"" - Box with Hydrangea.","St. Valentine's Day","6000","Hydrangea","St. Valentine's Day","https://xoflowers.md/box-with-hydrangea-air-marshmallow/","200"
"product_0615","product","Basket with orchid - Basket with Orchid Phalaenopsis.","St. Valentine's Day","1350","Orchid Phalaenopsis","St. Valentine's Day","https://xoflowers.md/basket-with-orchid/","200"
"product_0616","product","Box with flowers XXL - Box with Hydrangea, rose, tulip, hyacinth, tannacetum, and ranunculus.","St. Valentine's Day","5500","Hydrangea / rose / tulip / hyacinth / tannacetum / ranunculus","St. Valentine's Day","https://xoflowers.md/box-with-flowers-xxl/","200"
"product_0617","product","A box with french roses - Box with Roses and eucalyptus, available in S, M, L sizes.","St. Valentine's Day","1050","Roses / eucalypt","St. Valentine's Day","https://xoflowers.md/a-box-with-french-roses/","200"
"product_0618","product","Basket ""Garden of Eden"" - Basket with Roses Ocean Song, Roses Pink Mondial, Ranunculus, and Clooney Hanoi.","St. Valentine's Day","4750","Roses Ocean Song/Roses Pink Mondial/Ranunculus/Clooney Hanoi","St. Valentine's Day","https://xoflowers.md/basket-garden-of-eden-valentines/","200"
"product_0619","product","Basket with roses Hermosa - Basket with Roses Hermosa.","St. Valentine's Day","3200","Roses Hermosa","St. Valentine's Day","https://xoflowers.md/basket-with-roses-hermosa-valentines/","200"
"product_0620","product","Flower basket - Basket with Rose, chrysanthemum, hydrangea, viburnum, and salal.","St. Valentine's Day","5000","Rose / chrysanthemum / hydrangea / viburnum / salal","St. Valentine's Day","https://xoflowers.md/flower-basket-valentines/","200"
"product_0621","product","101 roses in a basket - Basket with Red roses, available in S, M, XL sizes.","St. Valentine's Day","2050","Red roses","St. Valentine's Day","https://xoflowers.md/101-roses-in-a-basket-valentines/","200"
"product_0622","product","Bouquet ""Sweet Love"" - Bouquet with Rose sort Pink Floyd and Rose sort Mandala, available in various quantities.","St. Valentine's Day","830","Rose sort Pink Floyd / Rose sort Mandala","St. Valentine's Day","https://xoflowers.md/bouquet-sweet-love-valentines/","200"
"product_0623","product","Monobouquet of roses Playa Blanca - Monobouquet with Roses Playa Blanca, available in various quantities.","St. Valentine's Day","1700","Roses Playa Blanca","St. Valentine's Day","https://xoflowers.md/monobouquet-of-roses-playa-blanca/","200"
"product_0624","product","Monobouquet of colored gypsophila - Monobouquet with Colored gypsophila, available in various quantities.","St. Valentine's Day","900","Colored gypsophila","St. Valentine's Day","https://xoflowers.md/monobouquet-of-colored-gypsophila-valentines/","200"
"product_0625","product","Monobouquet of Ecuadorian roses - Monobouquet with Ecuadorian roses and Eucalyptus, available in various quantities.","St. Valentine's Day","1000","Ecuadorian roses / Eucalypt","St. Valentine's Day","https://xoflowers.md/monobouquet-of-ecuadorian-roses-valentines-5/","200"
"product_0626","product","Fruit basket - A delightful fruit basket including melon, grapes, pears, pineapple, oranges, and passion fruit.","Sweets","1280","","Sweets","https://xoflowers.md/fruit-basket/","200"
"product_0627","product","Macaron - Delicious macarons, available in various quantities (5, 9, 11, 15 pieces).","Sweets","150","","Sweets","https://xoflowers.md/macaron/","200"
"product_0628","product","Raffaello candy 150g - Raffaello candy, 150g pack.","Sweets","120","","Sweets","https://xoflowers.md/raffaello-candy-150g/","200"
"product_0629","product","Merci Chocolates 250g - Merci Chocolates, 250g pack.","Sweets","200","","Sweets","https://xoflowers.md/merci-chocolates-250g/","200"
"product_0630","product","Ferrero Rocher chocolate candies 200g - Ferrero Rocher chocolate candies, 200g pack, made with 30% milk chocolate.","Sweets","180","","Sweets","https://xoflowers.md/ferrero-rocher-chocolate-candies-200g/","200"
"product_0631","product","Ferrero Rocher chocolate candies 300g - Ferrero Rocher chocolate candies, 300g pack, made with 30% milk chocolate.","Sweets","270","","Sweets","https://xoflowers.md/ferrero-rocher-chocolate-candies-300g/","200"
"product_0632","product","White hippo - White hippo. 25cm / polyester","Soft toys","600","","Soft toys","https://xoflowers.md/white-hippo/","200"
"product_0633","product","Beige hippo - Beige hippo. 25cm / polyester","Soft toys","600","","Soft toys","https://xoflowers.md/beige-hippo/","200"
"product_0634","product","Pink hippo - Pink hippo. 25cm / polyester","Soft toys","600","","Soft toys","https://xoflowers.md/pink-hippo/","200"
"product_0635","product","White sheep - White sheep. S - 20cm, M - 30cm. Available in S and M sizes.","Soft toys","650","","Soft toys","https://xoflowers.md/white-sheep/","200"
"product_0636","product","Bunny ""Brown"" - Brown bunny. 32cm / polyester","Soft toys","650","","Soft toys","https://xoflowers.md/bunny-brown/","200"
"product_0637","product","Bunny ""Khaki"" - Khaki bunny. 32cm / polyester","Soft toys","650","","Soft toys","https://xoflowers.md/bunny-khaki/","200"
"product_0638","product","White teddy bear - White teddy bear. Composition: polyester. H: 35cm","Soft toys","800","","Soft toys","https://xoflowers.md/white-teddy-bear-h35cm/","200"
"product_0639","product","Grey teddy bear - Grey teddy bear. Composition: polyester. H: 25cm","Soft toys","750","","Soft toys","https://xoflowers.md/grey-teddy-bear-h25cm/","200"
"product_0640","product","Brown teddy bear - Brown teddy bear. Composition: polyester. H: 25cm","Soft toys","750","","Soft toys","https://xoflowers.md/brown-teddy-bear-h25cm-v2/","200"
"product_0641","product","White teddy bear - White teddy bear. Composition: polyester. H: 25cm","Soft toys","750","","Soft toys","https://xoflowers.md/white-teddy-bear-h25cm-v2/","200"
"product_0642","product","Brown teddy bear - Brown teddy bear. Composition: polyester. H: 35cm","Soft toys","800","","Soft toys","https://xoflowers.md/brown-teddy-bear-h35cm-v2/","200"
"product_0643","product","Grey teddy bear - Grey teddy bear. Composition: polyester. H: 35cm","Soft toys","800","","Soft toys","https://xoflowers.md/grey-teddy-bear-h35cm/","200"
"product_0644","product","White teddy bear - White teddy bear. Composition: polyester.H: 35cm","Soft toys","900","","Soft toys","https://xoflowers.md/white-teddy-bear-h35cm-v2/","200"
"product_0645","product","Grey bunny - Grey bunny. Composition: polyester.","Soft toys","950","","Soft toys","https://xoflowers.md/grey-bunny-v2/","200"
"product_0646","product","Mourning basket ""Last bow"" - Mourning basket featuring orchid and eucalyptus.","Mourning flower arrangement","3700","Orchid / eucalyptus","Mourning flower arrangement","https://xoflowers.md/mourning-basket-last-bow/","200"
"product_0647","product","A mourning basket with red roses. - A mourning basket with red roses, available in S, M, L, XL sizes.","Mourning flower arrangement","2285","Rose","Mourning flower arrangement","https://xoflowers.md/mourning-basket-with-red-roses/","200"
"product_0648","product","Mourning composition ""Quiet peace"" - Mourning composition with rose, orchid, eustoma, chrysanthemum, and eucalyptus.","Mourning flower arrangement","2950","Rose / orchid / eustoma / chryzantema / eucalypt","Mourning flower arrangement","https://xoflowers.md/mourning-composition-quiet-peace/","200"
"product_0649","product","Mourning composition ""Bright farewell"" - Mourning composition with rose, orchid, eustoma, and chrysanthemum.","Mourning flower arrangement","6400","Rose / orchid / eustoma / chryzantema","Mourning flower arrangement","https://xoflowers.md/mourning-composition-bright-farewell/","200"
"product_0650","product","A mourning basket of white roses - A mourning basket composed of white roses, available in S, M, XL sizes.","Mourning flower arrangement","2500","Rose","Mourning flower arrangement","https://xoflowers.md/mourning-basket-of-white-roses/","200"
"product_0651","product","Funeral basket with white roses - A funeral basket composed solely of white roses.","Mourning flower arrangement","3000","roses","Mourning flower arrangement","https://xoflowers.md/funeral-basket-with-white-roses/","200"
"product_0652","product","Funeral basket вЂњRest in peaceвЂќ - A funeral basket named 'Rest in peace' with chrysanthemum, eustoma, and lily.","Mourning flower arrangement","3600","chrysanthemum / eustoma / lily","Mourning flower arrangement","https://xoflowers.md/funeral-basket-rest-in-peace/","200"
"product_0653","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-1/","200"
"product_0654","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-2/","200"
"product_0655","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-3/","200"
"product_0656","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-4/","200"
"product_0657","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-5/","200"
"product_0658","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-6/","200"
"product_0659","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-7/","200"
"product_0660","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-8/","200"
"product_0661","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-9/","200"
"product_0662","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-10/","200"
"product_0663","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-11/","200"
"product_0664","product","Greeting card - Greeting card, made of paper.","Greeting card","20","","Greeting card","https://xoflowers.md/greeting-card-12/","200"
