"chunk_id","chunk_type","primary_text","category","price","price_category","flower_type","seasonality","occasion","collection_id","url","max_tokens","content_length"
"flower_0758","flower","Gerbera / rose / matiola / tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gerbera / rose / matiola / tulip","All-Season","General","Flowers","","100","110"
"flower_0759","flower","Gerbera / rose / orchid / ranunculus / genista / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gerbera / rose / orchid / ranunculus / genista / dianthus","All-Season","General","Flowers","","100","135"
"flower_0760","flower","Gerbera / rose / orchidea / tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gerbera / rose / orchidea / tulip","All-Season","General","Flowers","","100","111"
"flower_0761","flower","Gerbera / rose / rose spray / lisianthus / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gerbera / rose / rose spray / lisianthus / hydrangea","All-Season","General","Flowers","","100","130"
"flower_0762","flower","Gerbera / rose / viburnum / daffodil / hydrangea / amaranth - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gerbera / rose / viburnum / daffodil / hydrangea / amaranth","All-Season","General","Flowers","","100","137"
"flower_0763","flower","Gerbera / rose spray / rose / chrysanthemum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gerbera / rose spray / rose / chrysanthemum","All-Season","General","Flowers","","100","121"
"flower_0764","flower","Gerbera / tanacetum / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gerbera / tanacetum / rose spray","All-Season","General","Flowers","","100","110"
"flower_0765","flower","Germini - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Germini","All-Season","General","Flowers","","100","85"
"flower_0766","flower","Germini / peon / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Germini / peon / rose spray","All-Season","General","Flowers","","100","105"
"flower_0767","flower","Gypsophila - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Gypsophila","All-Season","General","Flowers","","100","88"
"flower_0768","flower","hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea","All-Season","General","Flowers","","100","87"
"flower_0769","flower","Hydrangea / anthurium / freesia / eucalyptus / chrysanthemum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / anthurium / freesia / eucalyptus / chrysanthemum","All-Season","General","Flowers","","100","138"
"flower_0770","flower","Hydrangea / anthurium / germini / rose / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / anthurium / germini / rose / eustoma","All-Season","General","Flowers","","100","126"
"flower_0771","flower","Hydrangea / anthurium / peony / rose / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / anthurium / peony / rose / eucalyptus","All-Season","General","Flowers","","100","127"
"flower_0772","flower","Hydrangea / carnation - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / carnation","All-Season","General","Flowers","","100","99"
"flower_0773","flower","Hydrangea / chrysanthemum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / chrysanthemum","All-Season","General","Flowers","","100","103"
"flower_0774","flower","Hydrangea / chrysanthemum / eustoma / rose / ruskus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / chrysanthemum / eustoma / rose / ruskus","All-Season","General","Flowers","","100","129"
"flower_0775","flower","Hydrangea / chrysanthemum / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / chrysanthemum / rose","All-Season","General","Flowers","","100","110"
"flower_0776","flower","Hydrangea / chrysanthemum / statice - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / chrysanthemum / statice","All-Season","General","Flowers","","100","113"
"flower_0777","flower","Hydrangea / chrysanthemum / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / chrysanthemum / tanacetum","All-Season","General","Flowers","","100","115"
"flower_0778","flower","Hydrangea / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / chryzantema","All-Season","General","Flowers","","100","101"
"flower_0779","flower","Hydrangea / chryzantema / roses spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / chryzantema / roses spray","All-Season","General","Flowers","","100","115"
"flower_0780","flower","Hydrangea / delphinium / rose / gerbera / anthurium / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / delphinium / rose / gerbera / anthurium / eustoma","All-Season","General","Flowers","","100","139"
"flower_0781","flower","hydrangea / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea / eucalyptus","All-Season","General","Flowers","","100","100"
"flower_0782","flower","Hydrangea / eucalyptus / freesia / tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / eucalyptus / freesia / tulip","All-Season","General","Flowers","","100","118"
"flower_0783","flower","Hydrangea / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / eustoma","All-Season","General","Flowers","","100","97"
"flower_0784","flower","Hydrangea / eustoma / eucalyptus / peony / orchid - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / eustoma / eucalyptus / peony / orchid","All-Season","General","Flowers","","100","127"
"flower_0785","flower","Hydrangea / eustoma / mint / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / eustoma / mint / chryzantema","All-Season","General","Flowers","","100","118"
"flower_0786","flower","Hydrangea / eustoma / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / eustoma / rose","All-Season","General","Flowers","","100","104"
"flower_0787","flower","Hydrangea / genista / rose / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / genista / rose / rose spray","All-Season","General","Flowers","","100","117"
"flower_0788","flower","Hydrangea / gerbera - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / gerbera","All-Season","General","Flowers","","100","97"
"flower_0789","flower","Hydrangea / gerbera / peony / eustoma / mattiola - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / gerbera / peony / eustoma / mattiola","All-Season","General","Flowers","","100","126"
"flower_0790","flower","hydrangea / gerbera / rose / rose bush rose / allium floccon - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea / gerbera / rose / rose bush rose / allium floccon","All-Season","General","Flowers","","100","138"
"flower_0791","flower","Hydrangea / gerbera / tulip / geniste / rose / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / gerbera / tulip / geniste / rose / eucalyptus","All-Season","General","Flowers","","100","135"
"flower_0792","flower","Hydrangea / germini - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / germini","All-Season","General","Flowers","","100","97"
"flower_0793","flower","Hydrangea / germini / roses spray / roses / chryzantema / stifa - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / germini / roses spray / roses / chryzantema / stifa","All-Season","General","Flowers","","100","141"
"flower_0794","flower","Hydrangea / lisianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / lisianthus","All-Season","General","Flowers","","100","100"
"flower_0795","flower","Hydrangea / lisianthus / rose spray / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / lisianthus / rose spray / rose","All-Season","General","Flowers","","100","120"
"flower_0796","flower","Hydrangea / orchid / eustoma / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / orchid / eustoma / eucalyptus","All-Season","General","Flowers","","100","119"
"flower_0797","flower","Hydrangea / peon / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peon / rose spray","All-Season","General","Flowers","","100","107"
"flower_0798","flower","Hydrangea / peony - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony","All-Season","General","Flowers","","100","95"
"flower_0799","flower","Hydrangea / peony / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony / chryzantema","All-Season","General","Flowers","","100","109"
"flower_0800","flower","Hydrangea / peony / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony / eucalyptus","All-Season","General","Flowers","","100","108"
"flower_0801","flower","Hydrangea / peony / eustoma / eucalypt - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony / eustoma / eucalypt","All-Season","General","Flowers","","100","116"
"flower_0802","flower","Hydrangea / peony / orchid Vanda - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony / orchid Vanda","All-Season","General","Flowers","","100","110"
"flower_0803","flower","hydrangea / peony / rose / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea / peony / rose / rose spray","All-Season","General","Flowers","","100","115"
"flower_0804","flower","Hydrangea / peony / rose spray / gerbera - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony / rose spray / gerbera","All-Season","General","Flowers","","100","118"
"flower_0805","flower","Hydrangea / peony / rose spray / viburnum / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony / rose spray / viburnum / tanacetum","All-Season","General","Flowers","","100","131"
"flower_0806","flower","Hydrangea / peony / viburnum / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / peony / viburnum / eucalyptus","All-Season","General","Flowers","","100","119"
"flower_0807","flower","Hydrangea / ranunculus / rose / orchid - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / ranunculus / rose / orchid","All-Season","General","Flowers","","100","116"
"flower_0808","flower","Hydrangea / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose","All-Season","General","Flowers","","100","94"
"flower_0809","flower","Hydrangea / rose / bush rose / gerbera / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / bush rose / gerbera / dianthus","All-Season","General","Flowers","","100","127"
"flower_0810","flower","Hydrangea / rose / chrizantema / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / chrizantema / dianthus","All-Season","General","Flowers","","100","119"
"flower_0811","flower","Hydrangea / rose / chrysanthemum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / chrysanthemum","All-Season","General","Flowers","","100","110"
"flower_0812","flower","Hydrangea / rose / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / eustoma","All-Season","General","Flowers","","100","104"
"flower_0813","flower","Hydrangea / rose / eustoma / gerbera - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / eustoma / gerbera","All-Season","General","Flowers","","100","114"
"flower_0814","flower","Hydrangea / rose / eustoma / orchid - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / eustoma / orchid","All-Season","General","Flowers","","100","113"
"flower_0815","flower","Hydrangea / rose / freesia / tulip / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / freesia / tulip / eucalyptus","All-Season","General","Flowers","","100","125"
"flower_0816","flower","Hydrangea / rose / freesia / viburnum / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / freesia / viburnum / eucalyptus","All-Season","General","Flowers","","100","128"
"flower_0817","flower","hydrangea / rose / genista - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea / rose / genista","All-Season","General","Flowers","","100","104"
"flower_0818","flower","Hydrangea / rose / gerbera / chrizantema / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / gerbera / chrizantema / dianthus","All-Season","General","Flowers","","100","129"
"flower_0819","flower","Hydrangea / rose / gerbera / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / gerbera / chryzantema","All-Season","General","Flowers","","100","118"
"flower_0820","flower","Hydrangea / rose / gerbera / matiola / eucalyptus / ranunculus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / gerbera / matiola / eucalyptus / ranunculus","All-Season","General","Flowers","","100","140"
"flower_0821","flower","Hydrangea / rose / gerbera / scabiosa / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / gerbera / scabiosa / eustoma","All-Season","General","Flowers","","100","125"
"flower_0822","flower","Hydrangea / rose / hellebore / tulip / Prunus branches / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / hellebore / tulip / Prunus branches / eucalyptus","All-Season","General","Flowers","","100","145"
"flower_0823","flower","Hydrangea / rose / peony - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / peony","All-Season","General","Flowers","","100","102"
"flower_0824","flower","hydrangea / rose / rose spray / gerbera / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea / rose / rose spray / gerbera / dianthus","All-Season","General","Flowers","","100","128"
"flower_0825","flower","Hydrangea / rose / ruscus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / ruscus","All-Season","General","Flowers","","100","103"
"flower_0826","flower","hydrangea / rose / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea / rose / tanacetum","All-Season","General","Flowers","","100","106"
"flower_0827","flower","Hydrangea / rose / tanacetum / eustoma / peonies - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / tanacetum / eustoma / peonies","All-Season","General","Flowers","","100","126"
"flower_0828","flower","Hydrangea / rose / tanacetum / tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / tanacetum / tulip","All-Season","General","Flowers","","100","114"
"flower_0829","flower","Hydrangea / rose / tulip / hyacinth / tannacetum / ranunculus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / tulip / hyacinth / tannacetum / ranunculus","All-Season","General","Flowers","","100","139"
"flower_0830","flower","Hydrangea / rose / viburnum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose / viburnum","All-Season","General","Flowers","","100","105"
"flower_0831","flower","hydrangea / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","hydrangea / rose spray","All-Season","General","Flowers","","100","100"
"flower_0832","flower","Hydrangea / rose spray / peony / chrysanthemum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / rose spray / peony / chrysanthemum","All-Season","General","Flowers","","100","124"
"flower_0833","flower","Hydrangea / roses - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / roses","All-Season","General","Flowers","","100","95"
"flower_0834","flower","Hydrangea / roses spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / roses spray","All-Season","General","Flowers","","100","101"
"flower_0835","flower","Hydrangea / roses spray / eustoma / viburnum / fresia / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / roses spray / eustoma / viburnum / fresia / tanacetum","All-Season","General","Flowers","","100","143"
"flower_0836","flower","Hydrangea / Statice - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / Statice","All-Season","General","Flowers","","100","97"
"flower_0837","flower","Hydrangea / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / tanacetum","All-Season","General","Flowers","","100","99"
"flower_0838","flower","Hydrangea / tanacetum / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / tanacetum / eustoma","All-Season","General","Flowers","","100","109"
"flower_0839","flower","Hydrangea / tulip / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / tulip / rose","All-Season","General","Flowers","","100","102"
"flower_0840","flower","Hydrangea / viburnum / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / viburnum / rose","All-Season","General","Flowers","","100","105"
"flower_0841","flower","Hydrangea / viburnum / rose / tulip / branches Prunus / tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Hydrangea / viburnum / rose / tulip / branches Prunus / tulip","All-Season","General","Flowers","","100","139"
"flower_0842","flower","Iris - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Iris","All-Season","General","Flowers","","100","82"
"flower_0843","flower","Lisianthus / hydrangea / rose / chrizantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Lisianthus / hydrangea / rose / chrizantema","All-Season","General","Flowers","","100","121"
"flower_0844","flower","Lisianthus / rose / hydrangea / panicum / clematis - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Lisianthus / rose / hydrangea / panicum / clematis","All-Season","General","Flowers","","100","128"
"flower_0845","flower","Matiola / eustoma / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Matiola / eustoma / dianthus","All-Season","General","Flowers","","100","106"
"flower_0846","flower","Mixed flowers - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Mixed flowers","All-Season","General","Flowers","","100","91"
"flower_0847","flower","Mixed greens, seasonal flowers - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Mixed greens, seasonal flowers","All-Season","General","Flowers","","100","108"
"flower_0848","flower","Mixed seasonal flowers - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Mixed seasonal flowers","All-Season","General","Flowers","","100","100"
"flower_0849","flower","Orchid - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Orchid","All-Season","General","Flowers","","100","84"
"flower_0850","flower","Orchid / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Orchid / eucalyptus","All-Season","General","Flowers","","100","97"
"flower_0851","flower","Orchid / rose / tulip / carnation / asparagus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Orchid / rose / tulip / carnation / asparagus","All-Season","General","Flowers","","100","123"
"flower_0852","flower","Orchid Phalaenopsis - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Orchid Phalaenopsis","All-Season","General","Flowers","","100","97"
"flower_0853","flower","Orchidea / chrizantema / rose spray / rose / genista / tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Orchidea / chrizantema / rose spray / rose / genista / tulip","All-Season","General","Flowers","","100","138"
"flower_0854","flower","orchidea / hydrangea / rose / rose spray / fresia - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","orchidea / hydrangea / rose / rose spray / fresia","All-Season","General","Flowers","","100","127"
"flower_0855","flower","Oxypetalum / lily of the valley - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Oxypetalum / lily of the valley","All-Season","General","Flowers","","100","109"
"flower_0856","flower","Panicum / chrysanthemum daisy / freesia - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Panicum / chrysanthemum daisy / freesia","All-Season","General","Flowers","","100","117"
"flower_0857","flower","Peon - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peon","All-Season","General","Flowers","","100","82"
"flower_0858","flower","Peon / eucalypt - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peon / eucalypt","All-Season","General","Flowers","","100","93"
"flower_0859","flower","Peon / eustoma / tanacetum / antheridium / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peon / eustoma / tanacetum / antheridium / rose","All-Season","General","Flowers","","100","125"
"flower_0860","flower","Peon / fresia / anthurium - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peon / fresia / anthurium","All-Season","General","Flowers","","100","103"
"flower_0861","flower","Peon / raspberry branches - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peon / raspberry branches","All-Season","General","Flowers","","100","103"
"flower_0862","flower","Peon / rose spray / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peon / rose spray / rose","All-Season","General","Flowers","","100","102"
"flower_0863","flower","Peon / roses spray / eucalypt - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peon / roses spray / eucalypt","All-Season","General","Flowers","","100","107"
"flower_0864","flower","Peonie / rose / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peonie / rose / chryzantema","All-Season","General","Flowers","","100","105"
"flower_0865","flower","Peonies - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peonies","All-Season","General","Flowers","","100","85"
"flower_0866","flower","Peonies / oxypetalum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peonies / oxypetalum","All-Season","General","Flowers","","100","98"
"flower_0867","flower","Peonies / roses spray / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peonies / roses spray / tanacetum","All-Season","General","Flowers","","100","111"
"flower_0868","flower","Peonies / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peonies / tanacetum","All-Season","General","Flowers","","100","97"
"flower_0869","flower","Peonies / viburnum / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peonies / viburnum / eucalyptus","All-Season","General","Flowers","","100","109"
"flower_0870","flower","Peonies Coral Charm - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peonies Coral Charm","All-Season","General","Flowers","","100","97"
"flower_0871","flower","Peony - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony","All-Season","General","Flowers","","100","83"
"flower_0872","flower","Peony / carnation / rose / mallucella - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / carnation / rose / mallucella","All-Season","General","Flowers","","100","115"
"flower_0873","flower","Peony / delphinium / scabiosa / mattiola / eucalyptus / rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / delphinium / scabiosa / mattiola / eucalyptus / rose","All-Season","General","Flowers","","100","138"
"flower_0874","flower","Peony / gerbera - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / gerbera","All-Season","General","Flowers","","100","93"
"flower_0875","flower","Peony / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / hydrangea","All-Season","General","Flowers","","100","95"
"flower_0876","flower","Peony / hydrangea / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / hydrangea / chryzantema","All-Season","General","Flowers","","100","109"
"flower_0877","flower","Peony / Hydrangea / Herminia / Matthiola / Eucalyptus / Rose / Pampas grass - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / Hydrangea / Herminia / Matthiola / Eucalyptus / Rose / Pampas grass","All-Season","General","Flowers","","100","153"
"flower_0878","flower","Peony / matiola - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / matiola","All-Season","General","Flowers","","100","93"
"flower_0879","flower","Peony / rose / chrizantema / matiola - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / rose / chrizantema / matiola","All-Season","General","Flowers","","100","114"
"flower_0880","flower","Peony / rose / mattiola - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / rose / mattiola","All-Season","General","Flowers","","100","101"
"flower_0881","flower","Peony / rose / tanacetum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / rose / tanacetum","All-Season","General","Flowers","","100","102"
"flower_0882","flower","Peony / viburnum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / viburnum","All-Season","General","Flowers","","100","94"
"flower_0883","flower","Peony / viburnum / crizantema / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Peony / viburnum / crizantema / rose spray","All-Season","General","Flowers","","100","120"
"flower_0884","flower","Pieony / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Pieony / hydrangea","All-Season","General","Flowers","","100","96"
"flower_0885","flower","Playa Blanca rose / gerbera / carnation / spray rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Playa Blanca rose / gerbera / carnation / spray rose","All-Season","General","Flowers","","100","130"
"flower_0886","flower","Ranunculus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Ranunculus","All-Season","General","Flowers","","100","88"
